haul_id,year,year_f,year_ct,quarter,quarter_f,survey,survey_f,lat,lon,X,Y,family,family_f,catch_kg_km2
2014_3_SLZX.2014.19_19_58.2401_11.4211,2014,2014,1,3,3,CTS,CTS,58.2401,11.421066666666666,289.931,6461.023,Pleuronectidae,Pleuronectidae,680.0207532204319
2014_3_SLZX.2014.19_19_58.2401_11.4211,2014,2014,1,3,3,CTS,CTS,58.2401,11.421066666666666,289.931,6461.023,Scombridae,Scombridae,0
2014_3_SLZX.2014.1_1_57.1201_11.8235,2014,2014,1,3,3,CTS,CTS,57.1201,11.823483333333334,307.696,6335.234,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.1_1_57.1201_11.8235,2014,2014,1,3,3,CTS,CTS,57.1201,11.823483333333334,307.696,6335.234,Gadidae,Gadidae,1064.328065856994
2014_3_SLZX.2014.1_1_57.1201_11.8235,2014,2014,1,3,3,CTS,CTS,57.1201,11.823483333333334,307.696,6335.234,Other,Other,14.962853159996179
2014_3_SLZX.2014.1_1_57.1201_11.8235,2014,2014,1,3,3,CTS,CTS,57.1201,11.823483333333334,307.696,6335.234,Pleuronectidae,Pleuronectidae,500.4057178967351
2014_3_SLZX.2014.1_1_57.1201_11.8235,2014,2014,1,3,3,CTS,CTS,57.1201,11.823483333333334,307.696,6335.234,Scombridae,Scombridae,0
2014_3_SLZX.2014.20_20_58.4301_11.6737,2014,2014,1,3,3,CTS,CTS,58.43015,11.673733333333333,305.8,6481.407,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.20_20_58.4301_11.6737,2014,2014,1,3,3,CTS,CTS,58.43015,11.673733333333333,305.8,6481.407,Gadidae,Gadidae,2521.2522335745152
2014_3_SLZX.2014.20_20_58.4301_11.6737,2014,2014,1,3,3,CTS,CTS,58.43015,11.673733333333333,305.8,6481.407,Other,Other,231.72542249574855
2014_3_SLZX.2014.20_20_58.4301_11.6737,2014,2014,1,3,3,CTS,CTS,58.43015,11.673733333333333,305.8,6481.407,Pleuronectidae,Pleuronectidae,3544.8760952323623
2014_3_SLZX.2014.20_20_58.4301_11.6737,2014,2014,1,3,3,CTS,CTS,58.43015,11.673733333333333,305.8,6481.407,Scombridae,Scombridae,0
2014_3_SLZX.2014.21_21_58.4104_11.5956,2014,2014,1,3,3,CTS,CTS,58.41041666666667,11.59555,301.126,6479.44,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.21_21_58.4104_11.5956,2014,2014,1,3,3,CTS,CTS,58.41041666666667,11.59555,301.126,6479.44,Gadidae,Gadidae,2339.2050871636775
2014_3_SLZX.2014.21_21_58.4104_11.5956,2014,2014,1,3,3,CTS,CTS,58.41041666666667,11.59555,301.126,6479.44,Other,Other,311.1043016888278
2014_3_SLZX.2014.21_21_58.4104_11.5956,2014,2014,1,3,3,CTS,CTS,58.41041666666667,11.59555,301.126,6479.44,Pleuronectidae,Pleuronectidae,2815.8589118028276
2014_3_SLZX.2014.21_21_58.4104_11.5956,2014,2014,1,3,3,CTS,CTS,58.41041666666667,11.59555,301.126,6479.44,Scombridae,Scombridae,0
2014_3_SLZX.2014.22_22_58.3399_11.5639,2014,2014,1,3,3,CTS,CTS,58.339933333333335,11.563866666666666,298.875,6471.693,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.22_22_58.3399_11.5639,2014,2014,1,3,3,CTS,CTS,58.339933333333335,11.563866666666666,298.875,6471.693,Gadidae,Gadidae,108.13338765671256
2014_3_SLZX.2014.22_22_58.3399_11.5639,2014,2014,1,3,3,CTS,CTS,58.339933333333335,11.563866666666666,298.875,6471.693,Other,Other,0
2014_3_SLZX.2014.22_22_58.3399_11.5639,2014,2014,1,3,3,CTS,CTS,58.339933333333335,11.563866666666666,298.875,6471.693,Pleuronectidae,Pleuronectidae,19.65826848143654
2014_3_SLZX.2014.22_22_58.3399_11.5639,2014,2014,1,3,3,CTS,CTS,58.339933333333335,11.563866666666666,298.875,6471.693,Scombridae,Scombridae,0
2014_3_SLZX.2014.23_23_58.288_11.5119,2014,2014,1,3,3,CTS,CTS,58.28796666666667,11.51185,295.533,6466.068,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.23_23_58.288_11.5119,2014,2014,1,3,3,CTS,CTS,58.28796666666667,11.51185,295.533,6466.068,Gadidae,Gadidae,1292.383360493173
2014_3_SLZX.2014.23_23_58.288_11.5119,2014,2014,1,3,3,CTS,CTS,58.28796666666667,11.51185,295.533,6466.068,Other,Other,6.9760653575132245
2014_3_SLZX.2014.23_23_58.288_11.5119,2014,2014,1,3,3,CTS,CTS,58.28796666666667,11.51185,295.533,6466.068,Pleuronectidae,Pleuronectidae,91.98583701900952
2014_3_SLZX.2014.23_23_58.288_11.5119,2014,2014,1,3,3,CTS,CTS,58.28796666666667,11.51185,295.533,6466.068,Scombridae,Scombridae,0
2014_3_SLZX.2014.24_24_58.3552_11.4424,2014,2014,1,3,3,CTS,CTS,58.35525,11.442383333333334,291.859,6473.766,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.24_24_58.3552_11.4424,2014,2014,1,3,3,CTS,CTS,58.35525,11.442383333333334,291.859,6473.766,Gadidae,Gadidae,524.7399896845739
2014_3_SLZX.2014.24_24_58.3552_11.4424,2014,2014,1,3,3,CTS,CTS,58.35525,11.442383333333334,291.859,6473.766,Other,Other,109.35957359590124
2014_3_SLZX.2014.24_24_58.3552_11.4424,2014,2014,1,3,3,CTS,CTS,58.35525,11.442383333333334,291.859,6473.766,Pleuronectidae,Pleuronectidae,2108.179466600413
2014_3_SLZX.2014.24_24_58.3552_11.4424,2014,2014,1,3,3,CTS,CTS,58.35525,11.442383333333334,291.859,6473.766,Scombridae,Scombridae,26.36769932271075
2014_3_SLZX.2014.25_25_58.3377_11.3527,2014,2014,1,3,3,CTS,CTS,58.337666666666664,11.352666666666666,286.507,6472.092,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.25_25_58.3377_11.3527,2014,2014,1,3,3,CTS,CTS,58.337666666666664,11.352666666666666,286.507,6472.092,Gadidae,Gadidae,395.30276779881973
2014_3_SLZX.2014.25_25_58.3377_11.3527,2014,2014,1,3,3,CTS,CTS,58.337666666666664,11.352666666666666,286.507,6472.092,Other,Other,89.20040773526874
2014_3_SLZX.2014.25_25_58.3377_11.3527,2014,2014,1,3,3,CTS,CTS,58.337666666666664,11.352666666666666,286.507,6472.092,Pleuronectidae,Pleuronectidae,4098.00810094099
2014_3_SLZX.2014.25_25_58.3377_11.3527,2014,2014,1,3,3,CTS,CTS,58.337666666666664,11.352666666666666,286.507,6472.092,Scombridae,Scombridae,0
2014_3_SLZX.2014.26_26_58.2938_11.7625,2014,2014,1,3,3,CTS,CTS,58.29385,11.762466666666667,310.247,6465.989,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.26_26_58.2938_11.7625,2014,2014,1,3,3,CTS,CTS,58.29385,11.762466666666667,310.247,6465.989,Gadidae,Gadidae,0
2014_3_SLZX.2014.26_26_58.2938_11.7625,2014,2014,1,3,3,CTS,CTS,58.29385,11.762466666666667,310.247,6465.989,Other,Other,7.76881865448897
2014_3_SLZX.2014.26_26_58.2938_11.7625,2014,2014,1,3,3,CTS,CTS,58.29385,11.762466666666667,310.247,6465.989,Pleuronectidae,Pleuronectidae,155.96342899763175
2014_3_SLZX.2014.26_26_58.2938_11.7625,2014,2014,1,3,3,CTS,CTS,58.29385,11.762466666666667,310.247,6465.989,Scombridae,Scombridae,0
2014_3_SLZX.2014.27_27_58.2529_11.8373,2014,2014,1,3,3,CTS,CTS,58.252916666666664,11.837333333333333,314.419,6461.226,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.27_27_58.2529_11.8373,2014,2014,1,3,3,CTS,CTS,58.252916666666664,11.837333333333333,314.419,6461.226,Gadidae,Gadidae,0
2014_3_SLZX.2014.27_27_58.2529_11.8373,2014,2014,1,3,3,CTS,CTS,58.252916666666664,11.837333333333333,314.419,6461.226,Other,Other,0
2014_3_SLZX.2014.27_27_58.2529_11.8373,2014,2014,1,3,3,CTS,CTS,58.252916666666664,11.837333333333333,314.419,6461.226,Pleuronectidae,Pleuronectidae,22.85006955415072
2014_3_SLZX.2014.27_27_58.2529_11.8373,2014,2014,1,3,3,CTS,CTS,58.252916666666664,11.837333333333333,314.419,6461.226,Scombridae,Scombridae,0
2014_3_SLZX.2014.28_28_58.0878_11.7923,2014,2014,1,3,3,CTS,CTS,58.08776666666667,11.792283333333334,310.902,6442.977,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.28_28_58.0878_11.7923,2014,2014,1,3,3,CTS,CTS,58.08776666666667,11.792283333333334,310.902,6442.977,Gadidae,Gadidae,55.09138583389894
2014_3_SLZX.2014.28_28_58.0878_11.7923,2014,2014,1,3,3,CTS,CTS,58.08776666666667,11.792283333333334,310.902,6442.977,Other,Other,626.9943365398308
2014_3_SLZX.2014.28_28_58.0878_11.7923,2014,2014,1,3,3,CTS,CTS,58.08776666666667,11.792283333333334,310.902,6442.977,Pleuronectidae,Pleuronectidae,1138.1410772075826
2014_3_SLZX.2014.28_28_58.0878_11.7923,2014,2014,1,3,3,CTS,CTS,58.08776666666667,11.792283333333334,310.902,6442.977,Scombridae,Scombridae,0
2014_3_SLZX.2014.29_29_58.0664_11.5638,2014,2014,1,3,3,CTS,CTS,58.06641666666667,11.56385,297.322,6441.265,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.29_29_58.0664_11.5638,2014,2014,1,3,3,CTS,CTS,58.06641666666667,11.56385,297.322,6441.265,Gadidae,Gadidae,0
2014_3_SLZX.2014.29_29_58.0664_11.5638,2014,2014,1,3,3,CTS,CTS,58.06641666666667,11.56385,297.322,6441.265,Other,Other,0
2014_3_SLZX.2014.29_29_58.0664_11.5638,2014,2014,1,3,3,CTS,CTS,58.06641666666667,11.56385,297.322,6441.265,Pleuronectidae,Pleuronectidae,11.527949241826771
2014_3_SLZX.2014.29_29_58.0664_11.5638,2014,2014,1,3,3,CTS,CTS,58.06641666666667,11.56385,297.322,6441.265,Scombridae,Scombridae,0
2014_3_SLZX.2014.2_2_57.7067_11.5222,2014,2014,1,3,3,CTS,CTS,57.70665,11.52225,292.809,6401.369,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.2_2_57.7067_11.5222,2014,2014,1,3,3,CTS,CTS,57.70665,11.52225,292.809,6401.369,Gadidae,Gadidae,288.8443637142352
2014_3_SLZX.2014.2_2_57.7067_11.5222,2014,2014,1,3,3,CTS,CTS,57.70665,11.52225,292.809,6401.369,Other,Other,11.460495251650185
2014_3_SLZX.2014.2_2_57.7067_11.5222,2014,2014,1,3,3,CTS,CTS,57.70665,11.52225,292.809,6401.369,Pleuronectidae,Pleuronectidae,317.17362307433365
2014_3_SLZX.2014.2_2_57.7067_11.5222,2014,2014,1,3,3,CTS,CTS,57.70665,11.52225,292.809,6401.369,Scombridae,Scombridae,0
2014_3_SLZX.2014.30_30_57.9423_11.6274,2014,2014,1,3,3,CTS,CTS,57.94226666666667,11.6274,300.378,6427.264,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.30_30_57.9423_11.6274,2014,2014,1,3,3,CTS,CTS,57.94226666666667,11.6274,300.378,6427.264,Gadidae,Gadidae,261.5689229681735
2014_3_SLZX.2014.30_30_57.9423_11.6274,2014,2014,1,3,3,CTS,CTS,57.94226666666667,11.6274,300.378,6427.264,Other,Other,30.763437282231475
2014_3_SLZX.2014.30_30_57.9423_11.6274,2014,2014,1,3,3,CTS,CTS,57.94226666666667,11.6274,300.378,6427.264,Pleuronectidae,Pleuronectidae,126.92648070576722
2014_3_SLZX.2014.30_30_57.9423_11.6274,2014,2014,1,3,3,CTS,CTS,57.94226666666667,11.6274,300.378,6427.264,Scombridae,Scombridae,0
2014_3_SLZX.2014.31_31_57.9143_11.6634,2014,2014,1,3,3,CTS,CTS,57.91425,11.663416666666667,302.355,6424.041,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.31_31_57.9143_11.6634,2014,2014,1,3,3,CTS,CTS,57.91425,11.663416666666667,302.355,6424.041,Gadidae,Gadidae,492.91991555195744
2014_3_SLZX.2014.31_31_57.9143_11.6634,2014,2014,1,3,3,CTS,CTS,57.91425,11.663416666666667,302.355,6424.041,Other,Other,105.35719232932317
2014_3_SLZX.2014.31_31_57.9143_11.6634,2014,2014,1,3,3,CTS,CTS,57.91425,11.663416666666667,302.355,6424.041,Pleuronectidae,Pleuronectidae,454.8565496526978
2014_3_SLZX.2014.31_31_57.9143_11.6634,2014,2014,1,3,3,CTS,CTS,57.91425,11.663416666666667,302.355,6424.041,Scombridae,Scombridae,24.2171651186048
2014_3_SLZX.2014.32_32_57.8958_11.5561,2014,2014,1,3,3,CTS,CTS,57.8958,11.556116666666666,295.897,6422.308,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.32_32_57.8958_11.5561,2014,2014,1,3,3,CTS,CTS,57.8958,11.556116666666666,295.897,6422.308,Gadidae,Gadidae,549.4869638931144
2014_3_SLZX.2014.32_32_57.8958_11.5561,2014,2014,1,3,3,CTS,CTS,57.8958,11.556116666666666,295.897,6422.308,Other,Other,64.32695641345728
2014_3_SLZX.2014.32_32_57.8958_11.5561,2014,2014,1,3,3,CTS,CTS,57.8958,11.556116666666666,295.897,6422.308,Pleuronectidae,Pleuronectidae,5459.544637628729
2014_3_SLZX.2014.32_32_57.8958_11.5561,2014,2014,1,3,3,CTS,CTS,57.8958,11.556116666666666,295.897,6422.308,Scombridae,Scombridae,0
2014_3_SLZX.2014.33_33_57.4876_11.8254,2014,2014,1,3,3,CTS,CTS,57.48761666666667,11.82545,309.723,6376.114,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.33_33_57.4876_11.8254,2014,2014,1,3,3,CTS,CTS,57.48761666666667,11.82545,309.723,6376.114,Gadidae,Gadidae,342.30966456527506
2014_3_SLZX.2014.33_33_57.4876_11.8254,2014,2014,1,3,3,CTS,CTS,57.48761666666667,11.82545,309.723,6376.114,Other,Other,272.3751576973079
2014_3_SLZX.2014.33_33_57.4876_11.8254,2014,2014,1,3,3,CTS,CTS,57.48761666666667,11.82545,309.723,6376.114,Pleuronectidae,Pleuronectidae,2977.70287932352
2014_3_SLZX.2014.33_33_57.4876_11.8254,2014,2014,1,3,3,CTS,CTS,57.48761666666667,11.82545,309.723,6376.114,Scombridae,Scombridae,0
2014_3_SLZX.2014.34_34_57.3874_12.04,2014,2014,1,3,3,CTS,CTS,57.38738333333333,12.04,322.092,6364.381,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.34_34_57.3874_12.04,2014,2014,1,3,3,CTS,CTS,57.38738333333333,12.04,322.092,6364.381,Gadidae,Gadidae,894.6583449410393
2014_3_SLZX.2014.34_34_57.3874_12.04,2014,2014,1,3,3,CTS,CTS,57.38738333333333,12.04,322.092,6364.381,Other,Other,431.20994610669953
2014_3_SLZX.2014.34_34_57.3874_12.04,2014,2014,1,3,3,CTS,CTS,57.38738333333333,12.04,322.092,6364.381,Pleuronectidae,Pleuronectidae,4767.942766485712
2014_3_SLZX.2014.34_34_57.3874_12.04,2014,2014,1,3,3,CTS,CTS,57.38738333333333,12.04,322.092,6364.381,Scombridae,Scombridae,0
2014_3_SLZX.2014.35_35_57.3255_11.9982,2014,2014,1,3,3,CTS,CTS,57.3255,11.998166666666666,319.275,6357.607,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.35_35_57.3255_11.9982,2014,2014,1,3,3,CTS,CTS,57.3255,11.998166666666666,319.275,6357.607,Gadidae,Gadidae,297.0101748834144
2014_3_SLZX.2014.35_35_57.3255_11.9982,2014,2014,1,3,3,CTS,CTS,57.3255,11.998166666666666,319.275,6357.607,Other,Other,421.5540134489893
2014_3_SLZX.2014.35_35_57.3255_11.9982,2014,2014,1,3,3,CTS,CTS,57.3255,11.998166666666666,319.275,6357.607,Pleuronectidae,Pleuronectidae,3163.5328516406607
2014_3_SLZX.2014.35_35_57.3255_11.9982,2014,2014,1,3,3,CTS,CTS,57.3255,11.998166666666666,319.275,6357.607,Scombridae,Scombridae,0
2014_3_SLZX.2014.3_3_57.7237_11.3505,2014,2014,1,3,3,CTS,CTS,57.72371666666667,11.350533333333333,282.687,6403.806,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.3_3_57.7237_11.3505,2014,2014,1,3,3,CTS,CTS,57.72371666666667,11.350533333333333,282.687,6403.806,Gadidae,Gadidae,5012.008683640899
2014_3_SLZX.2014.3_3_57.7237_11.3505,2014,2014,1,3,3,CTS,CTS,57.72371666666667,11.350533333333333,282.687,6403.806,Other,Other,3.91069426639837
2014_3_SLZX.2014.3_3_57.7237_11.3505,2014,2014,1,3,3,CTS,CTS,57.72371666666667,11.350533333333333,282.687,6403.806,Pleuronectidae,Pleuronectidae,166.83857099493085
2014_3_SLZX.2014.3_3_57.7237_11.3505,2014,2014,1,3,3,CTS,CTS,57.72371666666667,11.350533333333333,282.687,6403.806,Scombridae,Scombridae,0
2014_3_SLZX.2014.4_4_57.8518_11.3049,2014,2014,1,3,3,CTS,CTS,57.85185,11.3049,280.75,6418.206,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.4_4_57.8518_11.3049,2014,2014,1,3,3,CTS,CTS,57.85185,11.3049,280.75,6418.206,Gadidae,Gadidae,2745.472342266547
2014_3_SLZX.2014.4_4_57.8518_11.3049,2014,2014,1,3,3,CTS,CTS,57.85185,11.3049,280.75,6418.206,Other,Other,1709.9632608172844
2014_3_SLZX.2014.4_4_57.8518_11.3049,2014,2014,1,3,3,CTS,CTS,57.85185,11.3049,280.75,6418.206,Pleuronectidae,Pleuronectidae,651.0536355937159
2014_3_SLZX.2014.4_4_57.8518_11.3049,2014,2014,1,3,3,CTS,CTS,57.85185,11.3049,280.75,6418.206,Scombridae,Scombridae,0
2014_3_SLZX.2014.5_5_58.1797_11.0856,2014,2014,1,3,3,CTS,CTS,58.17968333333334,11.085566666666667,269.861,6455.399,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.5_5_58.1797_11.0856,2014,2014,1,3,3,CTS,CTS,58.17968333333334,11.085566666666667,269.861,6455.399,Gadidae,Gadidae,3299.5867084686065
2014_3_SLZX.2014.5_5_58.1797_11.0856,2014,2014,1,3,3,CTS,CTS,58.17968333333334,11.085566666666667,269.861,6455.399,Other,Other,25.214864858153803
2014_3_SLZX.2014.5_5_58.1797_11.0856,2014,2014,1,3,3,CTS,CTS,58.17968333333334,11.085566666666667,269.861,6455.399,Pleuronectidae,Pleuronectidae,222.3909530515348
2014_3_SLZX.2014.5_5_58.1797_11.0856,2014,2014,1,3,3,CTS,CTS,58.17968333333334,11.085566666666667,269.861,6455.399,Scombridae,Scombridae,0
2014_3_SLZX.2014.6_6_58.2322_11.1729,2014,2014,1,3,3,CTS,CTS,58.2322,11.172883333333333,275.323,6460.945,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.6_6_58.2322_11.1729,2014,2014,1,3,3,CTS,CTS,58.2322,11.172883333333333,275.323,6460.945,Gadidae,Gadidae,944.3234920824251
2014_3_SLZX.2014.6_6_58.2322_11.1729,2014,2014,1,3,3,CTS,CTS,58.2322,11.172883333333333,275.323,6460.945,Other,Other,350.3976105953606
2014_3_SLZX.2014.6_6_58.2322_11.1729,2014,2014,1,3,3,CTS,CTS,58.2322,11.172883333333333,275.323,6460.945,Pleuronectidae,Pleuronectidae,799.0174638725522
2014_3_SLZX.2014.6_6_58.2322_11.1729,2014,2014,1,3,3,CTS,CTS,58.2322,11.172883333333333,275.323,6460.945,Scombridae,Scombridae,23.9784078291128
2014_3_SLZX.2014.7_7_58.3986_11.0388,2014,2014,1,3,3,CTS,CTS,58.39856666666667,11.038766666666668,268.545,6479.904,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.7_7_58.3986_11.0388,2014,2014,1,3,3,CTS,CTS,58.39856666666667,11.038766666666668,268.545,6479.904,Gadidae,Gadidae,1022.459684489387
2014_3_SLZX.2014.7_7_58.3986_11.0388,2014,2014,1,3,3,CTS,CTS,58.39856666666667,11.038766666666668,268.545,6479.904,Other,Other,213.70217417935083
2014_3_SLZX.2014.7_7_58.3986_11.0388,2014,2014,1,3,3,CTS,CTS,58.39856666666667,11.038766666666668,268.545,6479.904,Pleuronectidae,Pleuronectidae,330.0203738320156
2014_3_SLZX.2014.7_7_58.3986_11.0388,2014,2014,1,3,3,CTS,CTS,58.39856666666667,11.038766666666668,268.545,6479.904,Scombridae,Scombridae,29.52336584458188
2014_3_SLZX.2014.8_8_58.541_10.9266,2014,2014,1,3,3,CTS,CTS,58.54095,10.926616666666666,262.958,6496.131,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.8_8_58.541_10.9266,2014,2014,1,3,3,CTS,CTS,58.54095,10.926616666666666,262.958,6496.131,Gadidae,Gadidae,894.4265676158121
2014_3_SLZX.2014.8_8_58.541_10.9266,2014,2014,1,3,3,CTS,CTS,58.54095,10.926616666666666,262.958,6496.131,Other,Other,125.14992959494688
2014_3_SLZX.2014.8_8_58.541_10.9266,2014,2014,1,3,3,CTS,CTS,58.54095,10.926616666666666,262.958,6496.131,Pleuronectidae,Pleuronectidae,39.736731613286594
2014_3_SLZX.2014.8_8_58.541_10.9266,2014,2014,1,3,3,CTS,CTS,58.54095,10.926616666666666,262.958,6496.131,Scombridae,Scombridae,39.9956224912748
2014_3_SLZX.2014.9_9_58.7167_10.9488,2014,2014,1,3,3,CTS,CTS,58.71671666666667,10.94875,265.428,6515.601,Clupeidae,Clupeidae,0
2014_3_SLZX.2014.9_9_58.7167_10.9488,2014,2014,1,3,3,CTS,CTS,58.71671666666667,10.94875,265.428,6515.601,Gadidae,Gadidae,233.11851116021893
2014_3_SLZX.2014.9_9_58.7167_10.9488,2014,2014,1,3,3,CTS,CTS,58.71671666666667,10.94875,265.428,6515.601,Other,Other,95.88797901757849
2014_3_SLZX.2014.9_9_58.7167_10.9488,2014,2014,1,3,3,CTS,CTS,58.71671666666667,10.94875,265.428,6515.601,Pleuronectidae,Pleuronectidae,119.2101111221088
2014_3_SLZX.2014.9_9_58.7167_10.9488,2014,2014,1,3,3,CTS,CTS,58.71671666666667,10.94875,265.428,6515.601,Scombridae,Scombridae,0
2015_1_OXBH_1_11_57.9597_9.8167,2015,2015,2,1,1,IBTS,IBTS,57.95967,9.81667,193.456,6435.986,Clupeidae,Clupeidae,88.07785888077859
2015_1_OXBH_1_11_57.9597_9.8167,2015,2015,2,1,1,IBTS,IBTS,57.95967,9.81667,193.456,6435.986,Gadidae,Gadidae,396.4963503649635
2015_1_OXBH_1_11_57.9597_9.8167,2015,2015,2,1,1,IBTS,IBTS,57.95967,9.81667,193.456,6435.986,Other,Other,9.503649635036496
2015_1_OXBH_1_11_57.9597_9.8167,2015,2015,2,1,1,IBTS,IBTS,57.95967,9.81667,193.456,6435.986,Pleuronectidae,Pleuronectidae,26.817518248175183
2015_1_OXBH_1_11_57.9597_9.8167,2015,2015,2,1,1,IBTS,IBTS,57.95967,9.81667,193.456,6435.986,Scombridae,Scombridae,0
2015_1_OXBH_1_171_58.0642_11.0778,2015,2015,2,1,1,IBTS,IBTS,58.06417,11.07783,268.658,6442.578,Clupeidae,Clupeidae,38.47355769230769
2015_1_OXBH_1_171_58.0642_11.0778,2015,2015,2,1,1,IBTS,IBTS,58.06417,11.07783,268.658,6442.578,Gadidae,Gadidae,133.68990384615387
2015_1_OXBH_1_171_58.0642_11.0778,2015,2015,2,1,1,IBTS,IBTS,58.06417,11.07783,268.658,6442.578,Other,Other,47.377403846153854
2015_1_OXBH_1_171_58.0642_11.0778,2015,2015,2,1,1,IBTS,IBTS,58.06417,11.07783,268.658,6442.578,Pleuronectidae,Pleuronectidae,13.911057692307693
2015_1_OXBH_1_171_58.0642_11.0778,2015,2015,2,1,1,IBTS,IBTS,58.06417,11.07783,268.658,6442.578,Scombridae,Scombridae,0
2015_1_OXBH_1_173_57.8723_11.2087,2015,2015,2,1,1,IBTS,IBTS,57.87233,11.20867,275.172,6420.799,Clupeidae,Clupeidae,26.2
2015_1_OXBH_1_173_57.8723_11.2087,2015,2015,2,1,1,IBTS,IBTS,57.87233,11.20867,275.172,6420.799,Gadidae,Gadidae,160.89666666666665
2015_1_OXBH_1_173_57.8723_11.2087,2015,2015,2,1,1,IBTS,IBTS,57.87233,11.20867,275.172,6420.799,Other,Other,14.65
2015_1_OXBH_1_173_57.8723_11.2087,2015,2015,2,1,1,IBTS,IBTS,57.87233,11.20867,275.172,6420.799,Pleuronectidae,Pleuronectidae,56.040000000000006
2015_1_OXBH_1_173_57.8723_11.2087,2015,2015,2,1,1,IBTS,IBTS,57.87233,11.20867,275.172,6420.799,Scombridae,Scombridae,0
2015_1_OXBH_1_175_57.7312_11.33,2015,2015,2,1,1,IBTS,IBTS,57.73117,11.33,281.51,6404.701,Clupeidae,Clupeidae,36.38655462184874
2015_1_OXBH_1_175_57.7312_11.33,2015,2015,2,1,1,IBTS,IBTS,57.73117,11.33,281.51,6404.701,Gadidae,Gadidae,125.16246498599442
2015_1_OXBH_1_175_57.7312_11.33,2015,2015,2,1,1,IBTS,IBTS,57.73117,11.33,281.51,6404.701,Other,Other,81.8935574229692
2015_1_OXBH_1_175_57.7312_11.33,2015,2015,2,1,1,IBTS,IBTS,57.73117,11.33,281.51,6404.701,Pleuronectidae,Pleuronectidae,36.596638655462186
2015_1_OXBH_1_175_57.7312_11.33,2015,2015,2,1,1,IBTS,IBTS,57.73117,11.33,281.51,6404.701,Scombridae,Scombridae,0
2015_1_OXBH_1_176_57.7058_11.5308,2015,2015,2,1,1,IBTS,IBTS,57.70583,11.53083,293.315,6401.252,Clupeidae,Clupeidae,51.17567567567568
2015_1_OXBH_1_176_57.7058_11.5308,2015,2015,2,1,1,IBTS,IBTS,57.70583,11.53083,293.315,6401.252,Gadidae,Gadidae,667.7466216216218
2015_1_OXBH_1_176_57.7058_11.5308,2015,2015,2,1,1,IBTS,IBTS,57.70583,11.53083,293.315,6401.252,Other,Other,8.347972972972974
2015_1_OXBH_1_176_57.7058_11.5308,2015,2015,2,1,1,IBTS,IBTS,57.70583,11.53083,293.315,6401.252,Pleuronectidae,Pleuronectidae,184.7668918918919
2015_1_OXBH_1_176_57.7058_11.5308,2015,2015,2,1,1,IBTS,IBTS,57.70583,11.53083,293.315,6401.252,Scombridae,Scombridae,0
2015_1_OXBH_1_178_58.076_10.7352,2015,2015,2,1,1,IBTS,IBTS,58.076,10.73517,248.546,6445.12,Clupeidae,Clupeidae,23.274271844660195
2015_1_OXBH_1_178_58.076_10.7352,2015,2015,2,1,1,IBTS,IBTS,58.076,10.73517,248.546,6445.12,Gadidae,Gadidae,69.57766990291263
2015_1_OXBH_1_178_58.076_10.7352,2015,2015,2,1,1,IBTS,IBTS,58.076,10.73517,248.546,6445.12,Other,Other,39.15776699029127
2015_1_OXBH_1_178_58.076_10.7352,2015,2015,2,1,1,IBTS,IBTS,58.076,10.73517,248.546,6445.12,Pleuronectidae,Pleuronectidae,45.80097087378641
2015_1_OXBH_1_178_58.076_10.7352,2015,2015,2,1,1,IBTS,IBTS,58.076,10.73517,248.546,6445.12,Scombridae,Scombridae,0
2015_1_OXBH_1_20_57.4137_8.5425,2015,2015,2,1,1,IBTS,IBTS,57.41367,8.5425,112.429,6381.869,Clupeidae,Clupeidae,90.15384615384615
2015_1_OXBH_1_20_57.4137_8.5425,2015,2015,2,1,1,IBTS,IBTS,57.41367,8.5425,112.429,6381.869,Gadidae,Gadidae,63.04615384615385
2015_1_OXBH_1_20_57.4137_8.5425,2015,2015,2,1,1,IBTS,IBTS,57.41367,8.5425,112.429,6381.869,Other,Other,23.953846153846154
