Sample ID,Sample from,Subarea,Prey species (Eng),Prey remain,Left otolith,Right otolith,Wear class,n,Magnification,Otolith width lupp,Otolith length lupp,Otolith width (mm),Otolith length  (mm),Prey length measured (cm),Notes,Prey species (Eng),Family,Scientific Name
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.835,2.544,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,2.207,3.059,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.592,2.245,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,2.306,3.511,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.785,2.517,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.773,2.466,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,2.15,3.081,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,2.232,3.096,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,2.041,2.905,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.733,2.428,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,2.245,3.374,NA,Bigger otoliths in the samples,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Flounder/Plaice,broken otolith,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.489,2.077,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.594,2.185,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.51,2.171,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.338,1.738,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.653,2.293,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.449,1.826,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.528,2.137,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.407,1.943,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.49,2.142,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.462,1.977,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.565,2.191,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.533,2.031,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.562,2.046,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,1,NA,NA,NA,1.265,1.767,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,1,65,NA,NA,NA,1.48,2.03,NA,Average measures after subsample of 50 oto.,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.612,2.211,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.388,1.824,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.612,2.157,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.567,2.106,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.553,2.251,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.247,1.726,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.645,2.253,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.305,1.789,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.386,1.873,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.527,2.137,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.232,1.792,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.509,2.127,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.528,2.174,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.547,2.165,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.335,1.833,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.179,1.619,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.565,2.142,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,1,NA,NA,NA,1.348,1.823,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,2,83,NA,NA,NA,1.44,2,NA,Average measures after subsample of 50 oto.,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.556,1.995,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.509,2.245,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.452,1.908,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.404,2.013,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.368,2.067,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.305,1.721,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.571,2.319,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.453,2.104,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.531,2.055,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.328,1.88,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.134,1.524,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.163,1.79,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.28,1.859,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.465,1.913,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.532,1.945,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.137,1.62,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.408,1.961,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.184,1.547,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,83,NA,NA,NA,1.37,1.91,NA,Average measures after subsample of 50 oto.,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_21,scat,O-Län,unknown,green bone,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown
KS_2025_22,scat,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,3.744,NA,NA,length no ok. Broken otolith,Gadidae,Gadidae,Gadidae
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,1,1,NA,NA,NA,2.284,3.161,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,1,1,NA,NA,NA,1.468,2.27,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,1,1,NA,NA,NA,1.592,2.137,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,1,1,NA,NA,NA,1.531,2.092,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,1,1,NA,NA,NA,1.525,2.047,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.592,2.209,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.359,2.009,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.401,1.962,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.544,1.95,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.649,2.015,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.467,1.944,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.181,1.646,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.549,2.081,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.604,2.237,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.507,1.955,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.551,2.214,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.588,2.238,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.473,1.976,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.51,1.992,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.519,2.038,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.423,1.946,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.304,1.795,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.399,1.992,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.494,1.88,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.408,1.907,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.582,2.063,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,2,1,NA,NA,NA,1.501,1.975,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.387,1.863,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.323,1.799,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.376,1.937,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.342,1.866,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.363,1.787,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.359,1.919,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.233,1.722,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.286,1.891,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.347,1.961,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.255,1.886,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.2,1.744,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.265,1.761,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.222,1.601,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.287,1.649,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.317,1.815,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.345,1.943,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.252,1.721,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.296,1.726,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Flounder/Plaice,otolith,NA,NA,3,1,NA,NA,NA,1.204,1.698,NA,NA,Flounder/Plaice,Pleuronectidae,Platichthys flesus / Pleuronectes platessa
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,2.125,3.203,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.794,2.821,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.35,2.032,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.399,1.95,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.327,1.822,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.367,1.856,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.131,1.534,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.061,1.4,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.219,1.603,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.143,1.62,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.328,1.738,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.241,1.777,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.314,1.713,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.155,1.645,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,1.239,1.833,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_22,scat,O-Län,Pleuronectidae,otolith,NA,NA,3,1,NA,NA,NA,0.98,1.353,NA,NA,Pleuronectidae,Pleuronectidae,Pleuronectidae
KS_2025_23,scat,O-Län,Whiting,otolith,NA,NA,3,1,NA,NA,NA,3.304,9.921,NA,NA,Whiting,Gadidae,Merlangius merlangus
KS_2025_23,scat,O-Län,Whiting,otolith,NA,NA,3,1,NA,NA,NA,3.51,11.07,NA,NA,Whiting,Gadidae,Merlangius merlangus
KS_2025_23,scat,O-Län,Whiting,otolith,NA,NA,3,1,NA,NA,NA,3.451,NA,NA,tip missing,Whiting,Gadidae,Merlangius merlangus
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,1,1,NA,NA,NA,1.256,2.926,NA,10  preopercula spines from Dragonet,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,1,1,NA,NA,NA,1.037,2.064,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,1,1,NA,NA,NA,1.082,2.258,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,1,1,NA,NA,NA,0.88,1.93,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,2,1,NA,NA,NA,1.122,1.905,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,2,1,NA,NA,NA,0.837,1.666,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,2,1,NA,NA,NA,1.093,2.004,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,2,1,NA,NA,NA,0.871,1.718,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,2,1,NA,NA,NA,1.082,1.841,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,2,1,NA,NA,NA,0.883,1.654,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,3,1,NA,NA,NA,0.964,1.892,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,3,1,NA,NA,NA,1.061,1.829,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Dragonet,otolith,NA,NA,3,1,NA,NA,NA,1.102,1.783,NA,NA,Common Dragonet,Callionymidae,Callionymus lyra
KS_2025_24,scat,O-Län,Polychaeta,fragment,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Polychaete Worms,Polychaeta,Polychaeta
KS_2025_25,scat,O-Län,Plaice,otolith,NA,NA,1,1,NA,NA,NA,2.571,3.779,NA,NA,European Plaice,Pleuronectidae,Pleuronectes platessa
